ChannelNumber	N(E)	W	P	G(Z,W)	Value	Energy(MeV)
173.0	271.0	2.047275929549902	1.7864318435681825	20.459332305329912	1.7777166374524345	0.535158
174.0	250.0	2.0533307240704497	1.793367520173062	20.43407585298385	1.7034665036441616	0.538252
175.0	229.0	2.059383561643836	1.8002946019940322	20.40893232732856	1.6265610057043154	0.5413450000000001
176.0	241.0	2.065436399217221	1.807215404762642	20.38389285454566	1.6647657449443791	0.544438
177.0	271.0	2.071491193737769	1.8141322349082294	20.35894907526325	1.761261638773745	0.547532
178.0	214.0	2.0775440313111546	1.82104069203206	20.33411688752104	1.5615072028509842	0.550625
179.0	223.0	2.083598825831703	1.8279453129148178	20.30938001453038	1.5903400445545577	0.5537190000000001
180.0	180.0	2.089651663405088	1.8348417028102593	20.28475423297154	1.425533673237318	0.556812
181.0	214.0	2.0957045009784734	1.8417321616949172	20.26023132356324	1.5507958877221673	0.559905
182.0	189.0	2.1017592954990216	1.8486189808114986	20.235803205952994	1.4540779931036396	0.562999
183.0	178.0	2.1078121330724073	1.855497773732766	20.21148547487242	1.4079232608708987	0.566092
184.0	172.0	2.113866927592955	1.862373052739778	20.187262215606555	1.3808543337421288	0.5691860000000001
185.0	152.0	2.1199197651663404	1.8692404368467188	20.163148901627896	1.2951593086053927	0.572279
186.0	155.0	2.1259726027397257	1.8761022113946573	20.139137508022237	1.3049316117507228	0.575372
187.0	136.0	2.132027397260274	1.882960653510428	20.115220146999505	1.2195911885889228	0.578466
188.0	189.0	2.1380802348336596	1.8898113902150016	20.091412110209518	1.43450369875282	0.5815589999999999
189.0	141.0	2.1441350293542074	1.8966589108492249	20.067697839060536	1.236256669675973	0.584653
190.0	130.0	2.1501878669275927	1.9034988476704238	20.044092504009935	1.184410012518015	0.587746
191.0	144.0	2.156240704500979	1.9103334723934662	20.02058827026703	1.2437857840391402	0.590839
192.0	111.0	2.1622954990215266	1.9171650489951961	19.99717743860037	1.0895874566570374	0.593933
193.0	135.0	2.168348336594912	1.923989217437021	19.97387499771754	1.198965452350948	0.597026
194.0	109.0	2.1744031311154597	1.9308104455395705	19.950665739970034	1.0749654054751778	0.60012
195.0	98.0	2.1804559686888454	1.9376243783021545	19.92756453290288	1.0170413363374806	0.603213
196.0	106.0	2.186508806262231	1.944433274726157	19.90456372813862	1.0554201228575848	0.606306
197.0	76.0	2.192563600782779	1.951239386512466	19.881655811508047	0.8917196165132492	0.6093999999999999
198.0	93.0	2.198616438356164	1.9580383660720095	19.858855468822213	0.9842714680734715	0.6124930000000001
199.0	91.0	2.2046712328767124	1.9648346610018164	19.83614783887777	0.9715120520646573	0.615587
200.0	91.0	2.2107240704500977	1.9716239285592596	19.813547486314075	0.9694045107897937	0.6186799999999999
201.0	76.0	2.2167769080234834	1.9784084158601214	19.791046945925416	0.8839962503331573	0.621773
202.0	71.0	2.222831702544031	1.985190363122589	19.768638885554818	0.8525781692357024	0.624867
203.0	50.0	2.228884540117417	1.9919654347338533	19.746337688064163	0.7139275647592581	0.6279600000000001
204.0	68.0	2.2349393346379647	1.9987380592543857	19.72412883480286	0.8307872100151058	0.631054
205.0	55.0	2.2409921722113504	2.0055039057335557	19.702026509630887	0.7455650746191859	0.634147
206.0	56.0	2.2470450097847356	2.0122652101545864	19.68002280026137	0.750705232866188	0.63724
207.0	45.0	2.2530998043052834	2.019024201974931	19.658109690817234	0.6715138122168613	0.640334
208.0	60.0	2.2591526418786696	2.0257765571028243	19.636300402845443	0.7737492053676508	0.643427
209.0	43.0	2.2652074363992174	2.0325266861515776	19.614579897049744	0.6536371739969016	0.646521
210.0	43.0	2.2712602739726027	2.0392702695145886	19.592961283989666	0.6522547985026481	0.649614
211.0	46.0	2.277313111545988	2.0460095327293244	19.57143660500692	0.673201099402467	0.652707
212.0	33.0	2.2833679060665366	2.0527466951513236	19.54999802939096	0.5689940414280156	0.6558010000000001
213.0	30.0	2.289420743639922	2.059477443772758	19.528658504828638	0.5413757624162069	0.658894
214.0	31.0	2.2954755381604697	2.066206172261882	19.507403328090206	0.5491720757726675	0.661988
215.0	25.0	2.301528375733855	2.072928571926229	19.486245340656527	0.4921410454808008	0.665081
216.0	34.0	2.3075812133072406	2.0796468584854777	19.465176766148293	0.5727344252430305	0.6681739999999999
217.0	27.0	2.313636007827789	2.086363241795951	19.444189949733858	0.509321394910919	0.671268
218.0	24.0	2.319688845401174	2.0930734195146217	19.423297577135312	0.479197346789427	0.674361
219.0	18.0	2.325743639921722	2.0997817692884992	19.402485263803076	0.4141386175483069	0.677455
220.0	20.0	2.3317964774951077	2.106483992927217	19.381765593957944	0.4356399379462397	0.680548
221.0	13.0	2.3378493150684934	2.1131822969082017	19.36113096357024	0.35050143417184415	0.6836409999999999
222.0	6.0	2.343904109589041	2.1198788821412404	19.340573884006353	0.2376299115893456	0.686735
223.0	6.0	2.3499569471624264	2.1265694565466116	19.32010679072825	0.2371433540879272	0.689828
224.0	6.0	2.3560117416829747	2.1332583826034868	19.299715601245772	0.23665883375864333	0.692922
225.0	9.0	2.3620645792563604	2.139941372229045	19.27941265414914	0.28925614110089404	0.6960149999999999
226.0	9.0	2.3681174168297456	2.14662062318715	19.259190508338655	0.2886682425747202	0.699108
227.0	10.0	2.3741722113502934	2.1532983279489963	19.23904183218461	0.30366592607237186	0.702202
228.0	6.0	2.3802250489236787	2.1599702043138764	19.218978822407266	0.2347428914908179	0.705295
229.0	6.0	2.386279843444227	2.1666406003830456	19.198987682645456	0.2342691422133692	0.708389
230.0	3.0	2.3923326810176127	2.1733052378036817	19.179080517304318	0.16531991109745495	0.711482
231.0	6.0	2.398385518590998	2.1799663061127825	19.159250039251276	0.2333282798386347	0.7145750000000001
232.0	2.0	2.4044403131115457	2.186625989810774	19.139489065102655	0.13444226700606215	0.717669
233.0	0.0	2.4104931506849314	2.1932800162083654	19.11980956417489	0.0	0.7207619999999999
234.0	4.0	2.4165479452054797	2.1999327197614083	19.100198010929386	0.18937194718161984	0.7238559999999999
235.0	6.0	2.422600782778865	2.2065798314859966	19.080666382404765	0.23147122119914204	0.726949
236.0	3.0	2.4286536203522506	2.2132235331412176	19.061208025823355	0.16335026282681955	0.7300420000000001
237.0	2.0	2.4347084148727984	2.2198660016884837	19.041816487357128	0.1331109715793293	0.733136
238.0	0.0	2.440761252446184	2.2265029735984334	19.02250410608643	0.0	0.736229
239.0	0.0	2.446816046966732	2.233138770362	19.003258200596672	0.0	0.739323
240.0	2.0	2.452868884540117	2.2397691320189854	18.98409102042953	0.13232617529999066	0.7424160000000001
241.0	2.0	2.458921722113503	2.2463962329655103	18.964996144495114	0.13206687906110987	0.745509
242.0	1.0	2.4649765166340507	2.2530222430232105	18.945967247428236	0.09320277061643206	0.7486029999999999
243.0	0.0	2.4710293542074364	2.259642907486672	18.927016445122657	0.0	0.751696
244.0	0.0	2.477084148727984	2.266262535515125	18.908131301024124	0.0	0.75479
245.0	1.0	2.48313698630137	2.272876875842123	18.889323842349633	0.09265974806861019	0.7578830000000001
246.0	0.0	2.4891898238747556	2.2794880958850468	18.870587775461594	0.0	0.760976
247.0	1.0	2.4952446183953034	2.2860983586956016	18.851916901098836	0.0923015754900781	0.76407
248.0	0.0	2.5012974559686887	2.2927034180712154	18.833323114096206	0.0	0.767163
249.0	0.0	2.5073522504892365	2.29930757142959	18.81479421896729	0.0	0.770257
250.0	2.0	2.5134050880626226	2.3059065758827004	18.796342022696447	0.12978241116299594	0.77335
251.0	1.0	2.519457925636008	2.312502592225595	18.77796035682273	0.09159434913678095	0.776443
252.0	0.0	2.5255127201565557	2.3190977770832704	18.759643145994893	0.0	0.779537
253.0	0.0	2.531565557729941	2.3256878924491367	18.741402066028495	0.0	0.78263
254.0	0.0	2.5376203522504897	2.3322772245502676	18.723225158955472	0.0	0.7857240000000001
255.0	0.0	2.543673189823875	2.338861538575716	18.70512401353298	0.0	0.788817
256.0	0.0	2.54972602739726	2.3454429890293675	18.687092584357252	0.0	0.79191
257.0	0.0	2.555780821917808	2.352023726428555	18.669124917942472	0.0	0.795004
258.0	2.0	2.5618336594911937	2.358599520669425	18.651232473040313	0.12782338159762674	0.798097
259.0	0.0	2.567888454011742	2.365174647303411	18.633403525873707	0.0	0.801191
260.0	1.0	2.573941291585127	2.371744879308673	18.615649448895386	0.09004555245880205	0.804284
261.0	0.0	2.5799941291585125	2.378312365206133	18.597964317781383	0.0	0.8073769999999999
262.0	0.0	2.5860489236790607	2.3848792497025144	18.58034229900288	0.0	0.810471
263.0	0.0	2.5921017612524464	2.391441310316445	18.56279463612268	0.0	0.813564
264.0	1.0	2.598156555772994	2.398002812405813	18.54530983643091	0.08937532553861116	0.816658
265.0	0.0	2.6042093933463795	2.404559536462659	18.527898974961705	0.0	0.819751
266.0	0.0	2.610262230919765	2.4111136253122187	18.510555294162895	0.0	0.822844
267.0	3.0	2.6163170254403134	2.4176672181276	18.4932716076534	0.15394421945150952	0.825938
268.0	0.0	2.6223698630136987	2.4242160997820483	18.4760574747933	0.0	0.829031
269.0	1.0	2.6284246575342465	2.430764525891807	18.45890015575156	0.08855264891026077	0.832125
270.0	1.0	2.6344774951076317	2.4373082841997196	18.441809137968754	0.08839012447799678	0.835218
271.0	0.0	2.640530332681018	2.4438495121035024	18.424777268045553	0.0	0.838311
272.0	0.0	2.6465851272015657	2.450390343501322	18.407797473792563	0.0	0.841405
273.0	3.0	2.652637964774951	2.456926570364974	18.390879142025618	0.1522584488923657	0.8444980000000001
274.0	1.0	2.6586927592954988	2.463462438993197	18.37400974774886	0.08774651484372843	0.847592
275.0	1.0	2.6647455968688845	2.4699937441281317	18.357198615502572	0.08758728074368416	0.8506849999999999
276.0	1.0	2.67079843444227	2.476522617990654	18.340438709115123	0.08742870125864423	0.853778
277.0	0.0	2.676853228962818	2.4830511894458933	18.32372306305465	0.0	0.856872
278.0	1.0	2.6829060665362037	2.4895752573193612	18.307060915633667	0.08711345110721956	0.859965
279.0	1.0	2.6889608610567515	2.496099058990862	18.29043992945242	0.08695677876849157	0.863059
280.0	0.0	2.695013698630137	2.502618395961336	18.27386929010192	0.0	0.866152
281.0	0.0	2.7010665362035224	2.509135395509476	18.25734206428305	0.0	0.869245
282.0	0.0	2.7071213307240702	2.5156521816938966	18.240851378935222	0.0	0.8723390000000001
283.0	1.0	2.713174168297456	2.522164559959677	18.224406347687093	0.08633673706904825	0.875432
284.0	2.0	2.7192289628180037	2.52867675914267	18.20799479398622	0.12188160377603525	0.8785259999999999
285.0	0.0	2.7252818003913895	2.535184587272598	18.19162578820827	0.0	0.881619
286.0	0.0	2.7313346379647747	2.541690166905905	18.175292485877478	0.0	0.8847119999999999
287.0	0.0	2.737389432485323	2.548195617507086	18.15898809251206	0.0	0.8878060000000001
288.0	0.0	2.7434422700587087	2.554696750916805	18.142721620665647	0.0	0.890899
289.0	3.0	2.7494970645792565	2.5611977877801526	18.126481028337192	0.14796214430382643	0.893993
